epoch,split,time_s,lr,loss,loss_std,psnr,ssim,noise_mse,noise_mae,loss_per_class,grad_norm,ema_enabled,total_count,loss_c0,loss_c1,loss_c2,loss_c3,loss_c4,loss_c5,loss_c6,loss_c7,loss_c8
6,train,1762020283.8873043,0.0002,0.023846622556447983,0.014938642270863056,20.867263793945312,0.5408806800842285,0.059358149766922,0.14201442897319794,,0.09647702425718307,1.0,22496.0,0.015420779585838318,0.008713009767234325,0.025430170819163322,0.03913133591413498,0.025469299405813217,0.02407037280499935,0.030542496591806412,0.026633240282535553,0.02760610729455948
6,val,1762020304.9875317,0.0002,0.02069377899169922,0.010510943830013275,21.522111892700195,0.4905131161212921,0.05435626581311226,0.1362903118133545,,0.0,1.0,2501.0,0.010506538674235344,0.0040032765828073025,0.022019773721694946,0.03496949374675751,0.020549101755023003,0.019544724375009537,0.026219366118311882,0.02282535657286644,0.024043945595622063
6,diag,1762020304.9878595,0.0002,,,,,,,,,,,,,,,,,,,
7,train,1762020750.081239,0.0002,0.023591358214616776,0.014750288799405098,20.94152069091797,0.5440984964370728,0.05905025452375412,0.14167582988739014,,0.09134189784526825,1.0,22496.0,0.015194808132946491,0.008532227948307991,0.0252210795879364,0.03895100951194763,0.025347881019115448,0.02390405908226967,0.030280735343694687,0.026474233716726303,0.027411209419369698
7,val,1762020767.7756424,0.0002,0.02043791301548481,0.010238785296678543,21.41231918334961,0.4984380304813385,0.05371899530291557,0.1350831687450409,,0.0,1.0,2501.0,0.010911338031291962,0.003990132361650467,0.021697627380490303,0.03507089987397194,0.02131687104701996,0.019680935889482498,0.02475734055042267,0.022363919764757156,0.022759895771741867
7,diag,1762020767.7759979,0.0002,,,,,,,,,,,,,,,,,,,
8,train,1762021214.4342666,0.0002,0.02383948117494583,0.014892218634486198,20.9473819732666,0.5453543663024902,0.058791808784008026,0.14149163663387299,,0.08488155901432037,1.0,22496.0,0.01507231593132019,0.008457313291728497,0.025168664753437042,0.038860391825437546,0.025206994265317917,0.02378586307168007,0.03012184053659439,0.026351405307650566,0.027285857126116753
8,val,1762021234.745704,0.0002,0.020598823204636574,0.010526173748075962,21.42340087890625,0.4926042854785919,0.05256236344575882,0.13288934528827667,,0.0,1.0,2501.0,0.010266056284308434,0.003935366868972778,0.022006604820489883,0.03561219945549965,0.021761085838079453,0.019169745966792107,0.025473404675722122,0.022475099191069603,0.02345018833875656
8,diag,1762021234.7460704,0.0002,,,,,,,,,,,,,,,,,,,
9,train,1762021676.7429595,0.0002,0.02391863986849785,0.015041588805615902,20.992921829223633,0.5479084849357605,0.05886908620595932,0.14168253540992737,,0.0797400251030922,1.0,22496.0,0.014941883273422718,0.008392607793211937,0.025099506601691246,0.03879533335566521,0.025133252143859863,0.023679837584495544,0.030015144497156143,0.026307061314582825,0.02724180929362774
9,val,1762021697.3301997,0.0002,0.020397786051034927,0.010383824817836285,21.431663513183594,0.48580798506736755,0.05314251035451889,0.13393326103687286,,0.0,1.0,2501.0,0.010317815467715263,0.003957223612815142,0.022117581218481064,0.035650983452796936,0.02142069675028324,0.018788106739521027,0.02633756585419178,0.021773729473352432,0.02241712063550949
9,diag,1762021697.3305693,0.0002,,,,,,,,,,,,,,,,,,,
10,train,1762022142.8977928,0.0002,0.023721804842352867,0.014895353466272354,20.977399826049805,0.5469939112663269,0.05885878950357437,0.14133745431900024,,0.07271508872509003,1.0,22496.0,0.014858683571219444,0.008372013457119465,0.025004880502820015,0.038704268634319305,0.02506650984287262,0.023572713136672974,0.029942091554403305,0.026249758899211884,0.027129409834742546
10,val,1762022159.2054954,0.0002,0.020231176167726517,0.010524398647248745,21.62576675415039,0.48946136236190796,0.05315485596656799,0.1329931914806366,,0.0,1.0,2501.0,0.010729677975177765,0.0036555584520101547,0.021744411438703537,0.035729292780160904,0.021350199356675148,0.01914556697010994,0.024203620851039886,0.021754374727606773,0.02240869402885437
10,diag,1762022159.2057152,0.0002,,,,,,,,,,,,,,,,,,,
11,train,1762022751.341512,0.0002,0.023659396916627884,0.014840381219983101,21.057479858398438,0.5489913821220398,0.05816984549164772,0.14049769937992096,,0.07007905095815659,1.0,22496.0,0.014771833084523678,0.008329920470714569,0.02496865950524807,0.03866083547472954,0.02496838942170143,0.02348468080163002,0.029832646250724792,0.026178503409028053,0.02704712375998497
11,val,1762022771.370832,0.0002,0.020182520151138306,0.010577419772744179,21.189308166503906,0.48361629247665405,0.05278037488460541,0.13350284099578857,,0.0,1.0,2501.0,0.010327169671654701,0.003875274443998933,0.02098770998418331,0.0344436876475811,0.02175150066614151,0.01891763135790825,0.026798605918884277,0.021755637601017952,0.02237360179424286
11,diag,1762022771.3711832,0.0002,,,,,,,,,,,,,,,,,,,
12,train,1762023217.6873481,0.0002,0.023504406213760376,0.014757520519196987,21.090919494628906,0.5499046444892883,0.05870912969112396,0.1411081701517105,,0.06457576900720596,1.0,22496.0,0.014670325443148613,0.008304773829877377,0.02495158649981022,0.03861796110868454,0.024851523339748383,0.023411856964230537,0.029721571132540703,0.02608047053217888,0.026957973837852478
12,val,1762023240.4757779,0.0002,0.020120734348893166,0.01037365011870861,21.712371826171875,0.4922349452972412,0.05338555574417114,0.1333581954240799,,0.0,1.0,2501.0,0.009777132421731949,0.003680087625980377,0.02164660207927227,0.034676287323236465,0.02240789122879505,0.01957586780190468,0.024396270513534546,0.02182602882385254,0.022042054682970047
12,diag,1762023240.4761395,0.0002,,,,,,,,,,,,,,,,,,,
13,train,1762023686.6527019,0.0002,0.0237073116004467,0.01514715887606144,21.057331085205078,0.548335075378418,0.05797092989087105,0.1402653604745865,,0.05992620065808296,1.0,22496.0,0.014622567221522331,0.00829683430492878,0.02492600679397583,0.03857710212469101,0.02478969469666481,0.02334761619567871,0.029675185680389404,0.02601834014058113,0.02690281718969345
13,val,1762023709.758186,0.0002,0.019964857026934624,0.01044849306344986,21.67243194580078,0.48585009574890137,0.05225898325443268,0.13172711431980133,,0.0,1.0,2501.0,0.01069161482155323,0.003621859010308981,0.021699320524930954,0.033491261303424835,0.020061327144503593,0.019456608220934868,0.025675304234027863,0.022304421290755272,0.02184516377747059
13,diag,1762023709.7585568,0.0002,,,,,,,,,,,,,,,,,,,
14,train,1762024149.5179474,0.0002,0.023600822314620018,0.014767819084227085,21.088966369628906,0.5509358048439026,0.05829206481575966,0.14065703749656677,,0.05770118162035942,1.0,22496.0,0.014592924155294895,0.008237279951572418,0.02487540990114212,0.038535695523023605,0.024768680334091187,0.02328447997570038,0.029593084007501602,0.02596358209848404,0.026875635609030724
14,val,1762024169.6661701,0.0002,0.020538704469799995,0.010666118934750557,21.625885009765625,0.48882758617401123,0.052993714809417725,0.13379526138305664,,0.0,1.0,2501.0,0.010410619899630547,0.0040883999317884445,0.021411726251244545,0.036344945430755615,0.020701425150036812,0.020303955301642418,0.025034284219145775,0.02156892605125904,0.023202858865261078
14,diag,1762024169.666442,0.0002,,,,,,,,,,,,,,,,,,,
15,train,1762024616.9223814,0.0002,0.0233059823513031,0.014621691778302193,21.131771087646484,0.5498017072677612,0.05809234455227852,0.13997438549995422,,0.05219826102256775,1.0,22496.0,0.014545617625117302,0.008177189156413078,0.024835791438817978,0.038462065160274506,0.0247158445417881,0.023223478347063065,0.029494285583496094,0.025917189195752144,0.026807337999343872
15,val,1762024635.0503414,0.0002,0.020289221778512,0.010275978595018387,21.48602294921875,0.490859717130661,0.052474215626716614,0.13340815901756287,,0.0,1.0,2501.0,0.010373465716838837,0.0036775004118680954,0.022352855652570724,0.0345027931034565,0.020932957530021667,0.01978628896176815,0.025275489315390587,0.021735025569796562,0.022702818736433983
15,diag,1762024635.0505953,0.0002,,,,,,,,,,,,,,,,,,,
16,train,1762025079.885695,0.0002,0.023616064339876175,0.014871932566165924,21.097858428955078,0.5509542226791382,0.05809289962053299,0.14018404483795166,,0.0485079288482666,1.0,22496.0,0.014520633034408092,0.008130094036459923,0.024823907762765884,0.03844793140888214,0.024697449058294296,0.02317660301923752,0.02943526767194271,0.025888770818710327,0.026758665218949318
16,val,1762025101.8530886,0.0002,0.020023126155138016,0.010389091446995735,21.621381759643555,0.48750847578048706,0.05186634510755539,0.13149043917655945,,0.0,1.0,2501.0,0.010268660262227058,0.003810871159657836,0.021235406398773193,0.034670889377593994,0.021002138033509254,0.018927713856101036,0.023974347859621048,0.023038171231746674,0.02215755544602871
16,diag,1762025101.8533845,0.0002,,,,,,,,,,,,,,,,,,,
17,train,1762025544.0915422,0.0002,0.023708075284957886,0.015133095905184746,21.156843185424805,0.5523508191108704,0.058186449110507965,0.14048469066619873,,0.04530283436179161,1.0,22496.0,0.014487480744719505,0.008131472393870354,0.024802057072520256,0.038435447961091995,0.024690045043826103,0.023152444511651993,0.029395632445812225,0.02585587650537491,0.02671590819954872
17,val,1762025563.6242416,0.0002,0.02023359015583992,0.010402682237327099,21.698055267333984,0.49423208832740784,0.052829984575510025,0.13325685262680054,,0.0,1.0,2501.0,0.010456087067723274,0.0037393004167824984,0.02173655852675438,0.03387511521577835,0.02128082700073719,0.020153474062681198,0.02477412298321724,0.02196696773171425,0.022690704092383385
17,diag,1762025563.624485,0.0002,,,,,,,,,,,,,,,,,,,
18,train,1762026008.5356474,0.0002,0.023500876501202583,0.01488490216434002,21.174104690551758,0.5526003837585449,0.05809181183576584,0.14013898372650146,,0.04102678596973419,1.0,22496.0,0.0144434729591012,0.008084467612206936,0.024794060736894608,0.03840966895222664,0.024643611162900925,0.023143600672483444,0.029341110959649086,0.025820530951023102,0.02667568251490593
18,val,1762026028.57706,0.0002,0.020046165212988853,0.010415811091661453,21.759204864501953,0.49435627460479736,0.05348632112145424,0.1334666609764099,,0.0,1.0,2501.0,0.010365765541791916,0.003558030817657709,0.020625494420528412,0.03548562899231911,0.021092399954795837,0.018919972702860832,0.025327026844024658,0.021508309990167618,0.022390682250261307
18,diag,1762026028.5773902,0.0002,,,,,,,,,,,,,,,,,,,
19,train,1762026476.1775057,0.0002,0.023653287440538406,0.015124540776014328,21.14008331298828,0.550697922706604,0.05801434442400932,0.14004749059677124,,0.03787589073181152,1.0,22496.0,0.01440759003162384,0.00808072742074728,0.024790970608592033,0.038384195417165756,0.024602394551038742,0.023120872676372528,0.02929113060235977,0.025801580399274826,0.02666810341179371
19,val,1762026495.4422374,0.0002,0.019880587235093117,0.010242607444524765,21.64752197265625,0.49102434515953064,0.053114429116249084,0.1328168511390686,,0.0,1.0,2501.0,0.009947378188371658,0.003924674354493618,0.02144741266965866,0.03410092368721962,0.020847460255026817,0.01861845888197422,0.02481735870242119,0.022441839799284935,0.021928727626800537
19,diag,1762026495.4425864,0.0002,,,,,,,,,,,,,,,,,,,
20,train,1762026941.589665,0.0002,0.02358436770737171,0.014993326738476753,21.183841705322266,0.552428126335144,0.05806383863091469,0.14013327658176422,,0.034775495529174805,1.0,22496.0,0.01436261460185051,0.008082561194896698,0.02477882243692875,0.03836200758814812,0.024596095085144043,0.023093711584806442,0.029210038483142853,0.025809334591031075,0.026640819385647774
20,val,1762026958.8138797,0.0002,0.020147619768977165,0.01053413562476635,21.687515258789062,0.49159812927246094,0.05110388249158859,0.13073153793811798,,0.0,1.0,2501.0,0.010272896848618984,0.003672186750918627,0.02146150730550289,0.035858750343322754,0.02132386341691017,0.01895536109805107,0.02459728717803955,0.021631550043821335,0.022403281182050705
20,diag,1762026958.8141139,0.0002,,,,,,,,,,,,,,,,,,,
21,train,1762027548.1312141,0.0002,0.02359447441995144,0.015231656841933727,21.123464584350586,0.5500944256782532,0.05801662430167198,0.13985082507133484,,0.032363273203372955,1.0,22496.0,0.014366086572408676,0.008088014088571072,0.024774502962827682,0.038319993764162064,0.02457471378147602,0.02308081090450287,0.029152080416679382,0.02575921081006527,0.026627853512763977
21,val,1762027568.795542,0.0002,0.02032594382762909,0.01055254228413105,21.744709014892578,0.4949321448802948,0.052096374332904816,0.13231632113456726,,0.0,1.0,2501.0,0.010100407525897026,0.003801505547016859,0.022164316847920418,0.033213939517736435,0.020740220323204994,0.019046112895011902,0.02531258761882782,0.023710153996944427,0.02376156486570835
21,diag,1762027568.795906,0.0002,,,,,,,,,,,,,,,,,,,
22,train,1762028010.0902648,0.0002,0.023598438128829002,0.01511169970035553,21.143064498901367,0.5500912070274353,0.057853925973176956,0.1396508514881134,,0.03089035674929619,1.0,22496.0,0.014347306452691555,0.008054063655436039,0.02475835010409355,0.038316868245601654,0.02457386814057827,0.02308012545108795,0.02911999076604843,0.025740841403603554,0.026589050889015198
22,val,1762028029.0973682,0.0002,0.020161330699920654,0.01039960142225027,21.652698516845703,0.49022093415260315,0.05185864865779877,0.13163119554519653,,0.0,1.0,2501.0,0.010136573575437069,0.003908307291567326,0.021194398403167725,0.0343596413731575,0.021181732416152954,0.019614327698946,0.02481430023908615,0.02117389813065529,0.02354632318019867
22,diag,1762028029.0976439,0.0002,,,,,,,,,,,,,,,,,,,
23,train,1762028472.0130308,0.0002,0.023545190691947937,0.015032828785479069,21.19605255126953,0.551991879940033,0.05755085125565529,0.13958071172237396,,0.028835682198405266,1.0,22496.0,0.014321587048470974,0.00804651714861393,0.024749429896473885,0.03828970342874527,0.024566898122429848,0.02305123209953308,0.029108375310897827,0.025713000446558,0.026568885892629623
23,val,1762028488.2911084,0.0002,0.020176880061626434,0.010520991869270802,21.886035919189453,0.4972825348377228,0.052017733454704285,0.13235785067081451,,0.0,1.0,2501.0,0.010116650722920895,0.0037164019886404276,0.020692285150289536,0.03530498221516609,0.021104611456394196,0.01884443499147892,0.024559328332543373,0.02330750972032547,0.022776437923312187
23,diag,1762028488.291335,0.0002,,,,,,,,,,,,,,,,,,,
24,train,1762028931.7520957,0.0002,0.023462779819965363,0.014840143732726574,21.212329864501953,0.5526958107948303,0.057874441146850586,0.1399225890636444,,0.026844359934329987,1.0,22496.0,0.014304946176707745,0.008031252771615982,0.02474992163479328,0.038256287574768066,0.024526771157979965,0.02304800972342491,0.029085416346788406,0.02568635530769825,0.026535142213106155
24,val,1762028947.7316096,0.0002,0.020182054489850998,0.010541020892560482,21.853187561035156,0.49049612879753113,0.05144219473004341,0.1315743625164032,,0.0,1.0,2501.0,0.010625520721077919,0.0038164169527590275,0.02099766954779625,0.036051761358976364,0.02070579119026661,0.01881491206586361,0.025062235072255135,0.021521659567952156,0.02288893610239029
24,diag,1762028947.7318366,0.0002,,,,,,,,,,,,,,,,,,,
25,train,1762029387.630403,0.0002,0.023405861109495163,0.014888632111251354,21.259239196777344,0.553806483745575,0.05747571215033531,0.139368936419487,,0.02516058087348938,1.0,22496.0,0.014293692074716091,0.008013354614377022,0.02474059909582138,0.0382264107465744,0.024500589817762375,0.02301858365535736,0.029052138328552246,0.02567402645945549,0.026512134820222855
25,val,1762029407.6958148,0.0002,0.01963554322719574,0.010265249758958817,21.82085418701172,0.4941297173500061,0.05127318575978279,0.13045230507850647,,0.0,1.0,2501.0,0.010328696109354496,0.003560631535947323,0.020326629281044006,0.03260960802435875,0.021014109253883362,0.019122444093227386,0.024922162294387817,0.021277157589793205,0.02241651341319084
25,diag,1762029407.6961823,0.0002,,,,,,,,,,,,,,,,,,,
26,train,1762029855.6781397,0.0002,0.023601626977324486,0.0149823734536767,21.2646427154541,0.5550718307495117,0.058154139667749405,0.14026331901550293,,0.02396693266928196,1.0,22496.0,0.0142678152769804,0.007996991276741028,0.024746859446167946,0.03821758180856705,0.024514151737093925,0.02299513667821884,0.029032373800873756,0.025656068697571754,0.026498911902308464
26,val,1762029873.2700615,0.0002,0.01994815282523632,0.010459096170961857,21.579383850097656,0.48896345496177673,0.05095949396491051,0.13065993785858154,,0.0,1.0,2501.0,0.009877240285277367,0.0033452133648097515,0.022206712514162064,0.03364397585391998,0.021266138181090355,0.018878497183322906,0.025462357327342033,0.021640650928020477,0.022161591798067093
26,diag,1762029873.2703855,0.0002,,,,,,,,,,,,,,,,,,,
27,train,1762030320.9829276,0.0002,0.023375872522592545,0.01469778548926115,21.232666015625,0.5520222187042236,0.057281896471977234,0.13901807367801666,,0.02250342257320881,1.0,22496.0,0.014249611645936966,0.007982966490089893,0.024734705686569214,0.03818216174840927,0.02448485977947712,0.02298125810921192,0.028995456174016,0.025654874742031097,0.026478376239538193
27,val,1762030340.71957,0.0002,0.02011561393737793,0.010334031656384468,21.62332534790039,0.4872909486293793,0.050159335136413574,0.12986180186271667,,0.0,1.0,2501.0,0.010175608098506927,0.003527503926306963,0.02016046643257141,0.035919688642024994,0.020358407869935036,0.01902199164032936,0.024548200890421867,0.022583482787013054,0.023007474839687347
27,diag,1762030340.7199395,0.0002,,,,,,,,,,,,,,,,,,,
28,train,1762030779.2102504,0.0002,0.02351674810051918,0.01498490385711193,21.221309661865234,0.5526629686355591,0.057710401713848114,0.13951650261878967,,0.021144654601812363,1.0,22496.0,0.014229428954422474,0.007977139204740524,0.02472599595785141,0.03814925253391266,0.024474671110510826,0.022975120693445206,0.02895539626479149,0.025645900517702103,0.02648177742958069
28,val,1762030801.5640225,0.0002,0.020090006291866302,0.010483162477612495,21.778541564941406,0.4944794774055481,0.05260998755693436,0.13254570960998535,,0.0,1.0,2501.0,0.010250356048345566,0.0036117020063102245,0.02081991545855999,0.034419529139995575,0.020292680710554123,0.019565453752875328,0.02553996816277504,0.02212507836520672,0.022874904796481133
28,diag,1762030801.5643432,0.0002,,,,,,,,,,,,,,,,,,,
29,train,1762031242.0424502,0.0002,0.023194387555122375,0.0145836491137743,21.28060531616211,0.5534833669662476,0.057508435100317,0.1391751617193222,,0.020314810797572136,1.0,22496.0,0.014208227396011353,0.00794975832104683,0.024692270904779434,0.038136158138513565,0.024461092427372932,0.022952767089009285,0.028922010213136673,0.025619205087423325,0.02646099217236042
29,val,1762031263.441798,0.0002,0.019877685233950615,0.010392067953944206,21.49034881591797,0.4904969334602356,0.05058032274246216,0.12998463213443756,,0.0,1.0,2501.0,0.01018865779042244,0.003357396461069584,0.021112110465765,0.034848663955926895,0.02026589959859848,0.01863119564950466,0.024789897724986076,0.021516436710953712,0.022817980498075485
29,diag,1762031263.442162,0.0002,,,,,,,,,,,,,,,,,,,
30,train,1762031706.799954,0.0002,0.023559093475341797,0.014930066652595997,21.219409942626953,0.5518355369567871,0.05698298290371895,0.13881710171699524,,0.019267551600933075,1.0,22496.0,0.014195503666996956,0.007953307591378689,0.024684851989150047,0.03810041770339012,0.024436047300696373,0.022940274327993393,0.028916172683238983,0.025631947442889214,0.026456091552972794
30,val,1762031724.4127939,0.0002,0.019977759569883347,0.010357378982007504,21.653125762939453,0.4933280944824219,0.05178007483482361,0.1312299370765686,,0.0,1.0,2501.0,0.010184929706156254,0.003467358648777008,0.020212318748235703,0.035528428852558136,0.020890090614557266,0.01885124482214451,0.025090238079428673,0.022725189104676247,0.021937105804681778
30,diag,1762031724.4131596,0.0002,,,,,,,,,,,,,,,,,,,
31,train,1762032312.45825,0.0002,0.023143058642745018,0.01463361270725727,21.306991577148438,0.5541709661483765,0.05790635198354721,0.13956741988658905,,0.0185606200248003,1.0,22496.0,0.014164646156132221,0.00793934240937233,0.024674197658896446,0.03806110471487045,0.024416491389274597,0.02291681617498398,0.028888076543807983,0.025618216022849083,0.026433516293764114
31,val,1762032334.9040103,0.0002,0.020168466493487358,0.010413303971290588,21.623565673828125,0.4904610812664032,0.0507383830845356,0.13101452589035034,,0.0,1.0,2501.0,0.010003719478845596,0.003504859982058406,0.02118143066763878,0.03595420718193054,0.020361309871077538,0.018699849024415016,0.02560017816722393,0.022569583728909492,0.022524531930685043
31,diag,1762032334.9043393,0.0002,,,,,,,,,,,,,,,,,,,
32,train,1762032779.4954557,0.0002,0.023768210783600807,0.015210024081170559,21.251018524169922,0.5543931722640991,0.058015596121549606,0.14019320905208588,,0.018037311732769012,1.0,22496.0,0.01415414921939373,0.007944345474243164,0.02468433417379856,0.038060687482357025,0.024400658905506134,0.022921161726117134,0.02888042852282524,0.02560894377529621,0.02643604204058647
32,val,1762032802.3007245,0.0002,0.01983821392059326,0.01034802757203579,21.739931106567383,0.4919463098049164,0.0527394562959671,0.1321079134941101,,0.0,1.0,2501.0,0.010292254388332367,0.0034734040964394808,0.02178231254220009,0.033570364117622375,0.02081902325153351,0.018938511610031128,0.02451319992542267,0.02109323814511299,0.02265401929616928
32,diag,1762032802.3010855,0.0002,,,,,,,,,,,,,,,,,,,
33,train,1762033249.2386422,0.0002,0.023305580019950867,0.015083326026797295,21.275516510009766,0.5531841516494751,0.0576118640601635,0.13919073343276978,,0.01716030202805996,1.0,22496.0,0.014146197587251663,0.007932247593998909,0.024664852768182755,0.03805891424417496,0.024383544921875,0.022896097972989082,0.028846625238656998,0.025599757209420204,0.02642120234668255
33,val,1762033268.265162,0.0002,0.019846562296152115,0.010359002277255058,21.912899017333984,0.49402523040771484,0.05114155262708664,0.13082709908485413,,0.0,1.0,2501.0,0.010159668512642384,0.003603552933782339,0.021000845357775688,0.03469441086053848,0.021266890689730644,0.019034504890441895,0.02473997324705124,0.02094956487417221,0.021993614733219147
33,diag,1762033268.2655036,0.0002,,,,,,,,,,,,,,,,,,,
34,train,1762033708.6667686,0.0002,0.023744814097881317,0.0152486776933074,21.26759147644043,0.5548544526100159,0.05832918733358383,0.14032891392707825,,0.01634151116013527,1.0,22496.0,0.014143510721623898,0.007928847335278988,0.02466879040002823,0.03805770352482796,0.024367984384298325,0.022896748036146164,0.028855690732598305,0.02560320496559143,0.026413023471832275
34,val,1762033726.4534113,0.0002,0.02001621387898922,0.010250197723507881,21.880985260009766,0.4939419627189636,0.05093696713447571,0.13094790279865265,,0.0,1.0,2501.0,0.010378808714449406,0.0036224396899342537,0.021726207807660103,0.03364342078566551,0.020046424120664597,0.01872900500893593,0.02488366886973381,0.02233465015888214,0.02324877679347992
34,diag,1762033726.4536834,0.0002,,,,,,,,,,,,,,,,,,,
35,train,1762034171.0912683,0.0002,0.023239240050315857,0.01474001631140709,21.31775665283203,0.5549949407577515,0.0575898103415966,0.13911917805671692,,0.015888355672359467,1.0,22496.0,0.014124181121587753,0.007917314767837524,0.02466275915503502,0.0380367785692215,0.024358730763196945,0.022888358682394028,0.02882443368434906,0.02558104135096073,0.02639462798833847
35,val,1762034188.1109953,0.0002,0.019948117434978485,0.010425876826047897,21.678512573242188,0.4915100932121277,0.05275652930140495,0.13276825845241547,,0.0,1.0,2501.0,0.010125734843313694,0.0037003117613494396,0.021058307960629463,0.03308054804801941,0.021574435755610466,0.01875516213476658,0.02447240799665451,0.022364292293787003,0.023107614368200302
35,diag,1762034188.1112287,0.0002,,,,,,,,,,,,,,,,,,,
36,train,1762034632.6764219,0.0002,0.02354472316801548,0.015147066675126553,21.27659034729004,0.553462028503418,0.05808376520872116,0.13978275656700134,,0.015651969239115715,1.0,22496.0,0.014123505912721157,0.00790790468454361,0.024648146703839302,0.03802046179771423,0.024341009557247162,0.022887466475367546,0.028826478868722916,0.02558135986328125,0.026390869170427322
36,val,1762034652.3360476,0.0002,0.019790129736065865,0.01043026801198721,21.894723892211914,0.4894128441810608,0.05076034739613533,0.13037678599357605,,0.0,1.0,2501.0,0.010393140837550163,0.0037910998798906803,0.02107318863272667,0.03485359251499176,0.020233815535902977,0.017999880015850067,0.024466287344694138,0.021797098219394684,0.022280141711235046
36,diag,1762034652.3364058,0.0002,,,,,,,,,,,,,,,,,,,
37,train,1762035100.1793263,0.0002,0.023381700739264488,0.015183455310761929,21.326465606689453,0.5551458597183228,0.0577649287879467,0.13949549198150635,,0.014820423908531666,1.0,22496.0,0.014107074588537216,0.007901918143033981,0.02463485114276409,0.038016848266124725,0.024333106353878975,0.022872617468237877,0.02880915068089962,0.025566987693309784,0.02638624794781208
