epoch,split,time_s,lr,loss,loss_std,psnr,ssim,noise_mse,noise_mae,loss_per_class,grad_norm,ema_enabled,total_count,loss_c0,loss_c1,loss_c2,loss_c3,loss_c4,loss_c5,loss_c6,loss_c7,loss_c8
42,train,1760787934.8641033,0.0003,0.05039759653264055,0.007464436307701406,20.245103415520397,0.5575669442606854,0.05039759636836744,0.1305600658567837,,0.08022363375803485,1.0,89984,0.026902389305425073,0.01715945378510227,0.05846237949521375,0.07388196490461249,0.05476278399423423,0.05256788310481562,0.060913397262232785,0.059456651809724516,0.05926293101255536
42,val,1760787945.4927504,0.0003,0.05086372994997653,0.006971866841664705,20.209487145540955,0.4940875236247359,0.05086372985464723,0.13187762505647804,,0.0,1.0,10004,0.02587687798152167,0.01482375476609778,0.05573959386027935,0.0724317211026139,0.060020313466365424,0.05139850216478858,0.06276333573334845,0.05724624577891884,0.05615482513413
43,train,1760788163.0440412,0.0003,0.05088483416614458,0.007425324243853674,20.321584237588418,0.5593955687659224,0.050884833943581,0.13132755264406692,,0.07922753967886043,1.0,89984,0.026867595371463014,0.017135312298189924,0.05844717954385746,0.07384272584942324,0.054739483047730984,0.05255546485694211,0.06088718361751469,0.059438772750442466,0.059240119374316204
43,val,1760788173.6873398,0.0003,0.04999028395463685,0.007350236484999242,20.53052240255021,0.49331453754777005,0.04999028367609656,0.1296758421125864,,0.0,1.0,10004,0.023012523227134193,0.01475134263186942,0.05765228186889241,0.07135940577744612,0.05939246760576629,0.0490970956134105,0.0557363809021604,0.05981973760436026,0.05650733098421537
44,train,1760788391.1597736,0.0003,0.05058150175709813,0.0073761955745852694,20.247212381485006,0.5586933964177182,0.05058150159812414,0.13090911882785103,,0.0771929650219054,1.0,89984,0.026828931903086335,0.01710798589233406,0.0584493755079072,0.07380474950177454,0.05470585200005034,0.052522490294016906,0.0608582321295721,0.05940776639065774,0.059203771466360744
44,val,1760788401.7999313,0.0003,0.0507147304418801,0.007191328089491934,20.053852670815218,0.49384034734542537,0.05071472991756895,0.13113699786689748,,0.0,1.0,10004,0.02245294320594795,0.01578244056055708,0.05996748502366245,0.07052804813253014,0.05360349361376649,0.0466780312128222,0.06225355842629684,0.06374241080865906,0.05905397251955957
45,train,1760788619.41429,0.0003,0.05104684984976503,0.0074630003874668165,20.264389838466943,0.5601238317543887,0.05104684973053454,0.13155987913883258,,0.07838528229726496,1.0,89984,0.026820163760778806,0.0170882509403372,0.05842414247570596,0.07377622921084559,0.0547000949008907,0.052515360773767596,0.06083370255030774,0.05938884086083687,0.059182506681520954
45,val,1760788630.078014,0.0003,0.04946495914330534,0.007291759163136683,20.38240957126671,0.4898703330900611,0.04946495823767699,0.12923660434064557,,0.0,1.0,10004,0.025144457845706188,0.014938493066290243,0.05412833512915919,0.06984522531395553,0.055150720259446784,0.04799220061955899,0.05681602780876029,0.06001569153874685,0.05808346606166669
46,train,1760788847.5503619,0.0003,0.05110075556345888,0.007371126322691182,20.239982727072487,0.5592355740443402,0.05110075543098056,0.13146107107570468,,0.0786538295431929,1.0,89984,0.026789597576869092,0.017045196269752233,0.058442513807798406,0.07375716847029631,0.054645550111562184,0.05251052217481421,0.06083041578562739,0.05937714695131636,0.059175192629762896
46,val,1760788858.185702,0.0003,0.052059761771722966,0.007336101154365087,20.309227801189095,0.49814701251915006,0.052059761342741116,0.1326340388615386,,0.0,1.0,10004,0.024986494271716283,0.01896931627693048,0.06076488238371287,0.07190569108642096,0.05647951918706466,0.051189827789143945,0.0609086825848985,0.06153146617435382,0.058886261831178184
47,train,1760789075.767967,0.0003,0.050533646100318616,0.007610961397652835,20.257836782745752,0.5596185760257254,0.050533646100318616,0.13079754803674148,,0.07405054596005005,1.0,89984,0.026756819792693138,0.017003289173999563,0.05837596767881817,0.07372173653775954,0.0546432978304791,0.0524901456136766,0.060844214028924336,0.059337531580570875,0.059162754744162056
47,val,1760789086.3885489,0.0003,0.050974873156368325,0.007282390783821299,19.859672631039135,0.4963770266748914,0.05097487342746102,0.13104906466687885,,0.0,1.0,10004,0.027090746812758595,0.014271779704835466,0.057503154779422194,0.07499077142728654,0.050203138727987755,0.055067610573381234,0.05880204378759984,0.05705922200705446,0.05816641893217018
48,train,1760789304.0095122,0.0003,0.05045665304042706,0.007574088201721415,20.251019660982266,0.5586966491525577,0.05045665290794874,0.1305738615976967,,0.07903933641798848,1.0,89984,0.026744736882217117,0.016963529823450285,0.05835971482170777,0.07367457162562407,0.054600626941463906,0.052483348753601514,0.06082118847855191,0.05930270932634602,0.05913071143901463
48,val,1760789314.6257122,0.0003,0.04940641007390989,0.00838404585411905,20.150745465058606,0.4856488576463488,0.04940641037479299,0.12926082121806354,,0.0,1.0,10004,0.025240516309750754,0.015488294966504782,0.0563166078645736,0.0706422230982863,0.04794730788117715,0.049402845222805594,0.05739348713083441,0.06344935818437183,0.05507881101741138
49,train,1760789533.1793551,0.0003,0.05040641507374952,0.0070170507926536445,20.309152418654808,0.5590193194905522,0.05040641491477554,0.1305898328869475,,0.0777376341869646,1.0,89984,0.026708031709979343,0.016941008681487266,0.058328635069274805,0.07366581319852887,0.054590264701646095,0.052477097764250476,0.06082307931631889,0.05923829359471186,0.059071290545551366
49,val,1760789543.7905574,0.0003,0.051320708933614435,0.007407207245782038,20.42892178608293,0.4964257400067317,0.051320708790620485,0.1316583493813092,,0.0,1.0,10004,0.026280020015613033,0.01564932374200848,0.05647047614264819,0.07059779862476881,0.054558432462175246,0.05381547112672685,0.05812691862322178,0.06008667237165442,0.06121330751482054
50,train,1760789761.495911,0.0003,0.05080595290338671,0.0076387058899866364,20.318943589374655,0.5593545094323192,0.05080595271791706,0.1308768063592877,,0.07502838363937217,1.0,89984,0.02668047960857617,0.016919085828645975,0.05832544600443201,0.0736510332543,0.05458047730404672,0.052454766446547056,0.06080966449279982,0.05920157726895248,0.05905451821202477
50,val,1760789772.1237795,0.0003,0.0502307805962941,0.006265991142756081,20.115922226995433,0.49032303639670843,0.0502307807869527,0.12935721562629413,,0.0,1.0,10004,0.024344297349596113,0.015483992776058988,0.06334113908491822,0.0721562258306259,0.05215008995087629,0.05061161204996455,0.05522961837230006,0.058026305717999854,0.05614705553392792
51,train,1760790132.256633,0.0003,0.050362615158535,0.007582024887029336,20.313598347931126,0.5598855461199287,0.05036261504460365,0.13045916097983187,,0.07529289811382606,1.0,89984,0.026660271159754223,0.016892506692315196,0.0582913248540214,0.07362703413009536,0.05456211041053368,0.05242737798742102,0.060784663758718285,0.059184261902066666,0.05901582764170071
51,val,1760790142.872382,0.0003,0.05108486324912164,0.007821529175688192,20.346549827639745,0.49564092284867595,0.05108486282013979,0.13083499679263713,,0.0,1.0,10004,0.024241106446893253,0.014894394043660322,0.055404672062852316,0.07506308051722066,0.060735730851969025,0.04810291710013918,0.06202876466318982,0.058120774787864045,0.05946502325647932
52,train,1760790360.4455116,0.0003,0.050371878018674265,0.0074131115890730525,20.247491652053245,0.5586453227281232,0.05037187790209335,0.13033755935442395,,0.07897558053465266,1.0,89984,0.02664344207103556,0.016875313591901437,0.05825991054629302,0.07361108749993579,0.05452781277840955,0.05238581051857913,0.0607776502952173,0.0591487743872701,0.05899288482674248
52,val,1760790371.065314,0.0003,0.050191904990518635,0.007628247711456263,19.95677729732082,0.4983965640828782,0.050191904847524685,0.13098817287993783,,0.0,1.0,10004,0.023564347217179742,0.014514202812850447,0.05905822211773031,0.07780985980194745,0.0530506295727545,0.047077852671352415,0.0648648667073848,0.05436143647861538,0.05559489382795116
53,train,1760790588.73008,0.0003,0.050483783826253154,0.007590826325239462,20.191301326833102,0.5589093216622029,0.05048378364078351,0.13046278105055115,,0.07499083573234454,1.0,89984,0.026623494638262107,0.016863181804839367,0.05821054280252672,0.0735711942848813,0.05450563691348929,0.052365848193900374,0.06070951956593373,0.05916514768025994,0.05899532004500168
53,val,1760790599.3625877,0.0003,0.05070525765573917,0.00715005740416145,20.302246179927685,0.49795738491760355,0.05070525727442197,0.13086111675568077,,0.0,1.0,10004,0.027746207561204342,0.013682143949500885,0.057872620270548694,0.07412116371327206,0.05376935628561789,0.05400506389414014,0.055747738390515306,0.056573156891257,0.05765987858800582
54,train,1760790816.8555894,0.0003,0.05020281707981911,0.0071997035188965065,20.38745603656362,0.5600336018107185,0.050202816989733855,0.1303874310185526,,0.07305550925231982,1.0,89984,0.02659725876737202,0.016842967523108612,0.05815051562667296,0.07354701122935606,0.05448804909741313,0.05233776318368088,0.06068621485069505,0.059157877988220475,0.0589682057037909
54,val,1760790827.4927573,0.0003,0.049863382268314216,0.006953130248040241,20.275896615383388,0.4944946096926296,0.049863382649631416,0.13042939919941143,,0.0,1.0,10004,0.028098061716579453,0.014655520312590287,0.061529567193550364,0.06858109649283664,0.051688047345162615,0.05002326696032612,0.056999805596834444,0.054714736563452125,0.057982478459240795
55,train,1760791045.3382838,0.0003,0.050702160221668936,0.007502865065367788,20.277004081867158,0.5603861483622072,0.050702160264062,0.1308164512619355,,0.0695539154191826,1.0,89984,0.026570015437535982,0.016822317138968656,0.058148536351544676,0.07354692791002526,0.05447076674295862,0.05233668965774102,0.06064678023016628,0.05913145684657538,0.05894434512609984
55,val,1760791056.0048385,0.0003,0.05026134720942775,0.006422326456126355,20.024097057496583,0.4984860037718235,0.0502613469785521,0.13069106040240192,,0.0,1.0,10004,0.025449633456974163,0.014426467294365083,0.05810618875289542,0.06979398143229601,0.05607433468940553,0.04913177617180383,0.0608547686545036,0.056593169920752494,0.05901705402251354
56,train,1760791273.6361165,0.0003,0.05021627862562835,0.007681874239923131,20.296939977371846,0.5593179468155586,0.05021627855144049,0.1301683208681272,,0.07252142659175193,1.0,89984,0.026542793142163495,0.016795648948043217,0.058108435589822746,0.07352968857737716,0.054462483104748494,0.05230354279605034,0.06060521065828124,0.059126860381981027,0.05892314657004227
56,val,1760791284.2396991,0.0003,0.05100322418549403,0.007599327417058478,19.357334619710464,0.49346530405295846,0.051003224097612335,0.13073049811590484,,0.0,1.0,10004,0.026719763681764905,0.01635428038562314,0.05838490545284003,0.0717099601319092,0.05672082361880314,0.052511478427582955,0.059740058771900605,0.05407745107723195,0.059003727203599234
57,train,1760791501.926641,0.0003,0.0506965346835755,0.007038762240620965,20.282329201189587,0.5602863524665535,0.050696534384174506,0.13075636594342982,,0.07514416207121606,1.0,89984,0.026525419350279175,0.016783055418550942,0.058098059297246075,0.07349907857127233,0.05443937956567726,0.052277721387841536,0.06057155346947392,0.05913989565322726,0.058920779680802816
57,val,1760791512.5446165,0.0003,0.04988827824485345,0.007513123515445023,20.39106676589008,0.49686752532015604,0.0498882779112009,0.1298947555036461,,0.0,1.0,10004,0.025625018869937323,0.014924030172988392,0.05714872888832663,0.07244591964054273,0.05144648394139296,0.04706142749224667,0.05907939184784142,0.05829458018524225,0.05922497683412827
58,train,1760791730.2328808,0.0003,0.05000833491894124,0.007846685294387624,20.397896793794157,0.5597843956811669,0.0500083346857794,0.1297986620923194,,0.06739850676648987,1.0,89984,0.02649431888240735,0.016758534024189975,0.0580782369699101,0.07347153509229025,0.05442790440372342,0.052228977879723276,0.06057842283758626,0.059083273325499945,0.05890358887311837
58,val,1760791740.8650312,0.0003,0.04999700347121741,0.006635654083049956,20.689680439622247,0.491738771091028,0.04999700366187601,0.12910483947328355,,0.0,1.0,10004,0.025812298467420364,0.017073757055148575,0.05639648873410705,0.0756418199429875,0.052938441266672,0.04979403408318538,0.05991974060116771,0.05315949795633983,0.05600847770829358
59,train,1760791958.3637931,0.0003,0.050865884960376015,0.00747916014089045,20.382311762651035,0.5621304609527967,0.05086588475900897,0.13102251035856827,,0.06997649405273486,1.0,89984,0.026476839337921453,0.016738162378207355,0.058083907057856585,0.07343931172853077,0.054398531266480706,0.052226313660025406,0.06055823110041667,0.05909815012985939,0.05889637776536052
59,val,1760791968.990413,0.0003,0.05010838739898671,0.008218763730705904,20.564329559924076,0.4904567748010278,0.05010838754198066,0.13029717814560082,,0.0,1.0,10004,0.025161311488444707,0.015205491119211535,0.059862309740209535,0.0695796922416423,0.05934655087047749,0.049935088093988216,0.057512782216751726,0.055146873246824914,0.05665219421160288
60,train,1760792186.6190653,0.0003,0.050034814775202045,0.00747363757255456,20.32405516568831,0.5598171304164198,0.05003481453674107,0.13000759385939512,,0.07395577802192792,1.0,89984,0.026450481013344823,0.016712710343468298,0.05805906177218438,0.07342613464067042,0.05439149430657562,0.05220103560081704,0.06050250049622889,0.059083134624641175,0.05886548322940799
60,val,1760792197.2495298,0.0003,0.04987661252137138,0.008869426512689437,19.818706941814337,0.4928218256540653,0.04987661247370673,0.1296941632868909,,0.0,1.0,10004,0.02385561766530549,0.01360240973384175,0.05815627614760564,0.06811276863242104,0.05576528679119068,0.05392252396313444,0.061740637904493946,0.054786141566112286,0.05585163156892168
61,train,1760792557.6790214,0.0003,0.05060814330049633,0.007392022447900592,20.48529591567147,0.5619747947323882,0.05060814310442842,0.13066724066756358,,0.06744844279520924,1.0,89984,0.026430135567697324,0.016690537949504244,0.058041415658516136,0.07342149942102179,0.054366658604587406,0.05218229126302601,0.06047177141019425,0.059082875689044655,0.05886518983983932
61,val,1760792568.3077083,0.0003,0.05019409258941897,0.007617080891706715,20.70607038251594,0.4992727252160583,0.05019409198765276,0.13037779799750784,,0.0,1.0,10004,0.02199752053548291,0.014034272374650473,0.05568017210397455,0.07524975977038842,0.05341312520289689,0.05142297856564712,0.05546593472378556,0.05881861931684485,0.060057470536603486
62,train,1760792786.0065055,0.0003,0.05037165599031265,0.007693297854068373,20.412481796351468,0.5615041420012077,0.05037165602210745,0.13046825835070602,,0.06863775402890415,1.0,89984,0.02641674724002688,0.016658978195833236,0.05804748306082703,0.07340164868169342,0.05433337226025049,0.052153161488119666,0.06042338453354699,0.05908083366432139,0.05886391360090981
62,val,1760792796.6116018,0.0003,0.05127627551496053,0.006820510557851592,20.462916240364205,0.5008004860656827,0.05127627570561913,0.13179059920669411,,0.0,1.0,10004,0.02455713181943417,0.014266105534380184,0.054770135501813554,0.07621439783527777,0.05273763925423114,0.05027776576325496,0.06540852669571254,0.06300295172838503,0.057899171330409345
63,train,1760793014.1420739,0.0003,0.05056669302072752,0.007331040147774629,20.393572160224316,0.5619896993698131,0.050566693097564945,0.1306403005975239,,0.068890899582965,1.0,89984,0.02639415041199118,0.01664603173313636,0.05803863288722411,0.07338598056195315,0.05431824692117836,0.05213605852866764,0.06040923497290484,0.059071526592236925,0.05885146144285843
63,val,1760793024.7609394,0.0003,0.049622177940661885,0.006732783960480291,20.567344514525733,0.49096019657217754,0.049622177464015385,0.12939218754341297,,0.0,1.0,10004,0.02494887697378909,0.014994998683654259,0.052327599893841475,0.07334241258128704,0.051238283422890676,0.04764467094814408,0.06536504833565063,0.05349519862370058,0.06019061717709433
64,train,1760793242.2210555,0.0003,0.05067179924351392,0.007424002551003493,20.381551867358883,0.5614349210838844,0.05067179913753127,0.1305674220492287,,0.06813128488628488,1.0,89984,0.026375619756904417,0.01662731969529653,0.058015605867964455,0.07338812800586272,0.054335046396164294,0.05212161318340288,0.06037475373868685,0.059052832185162836,0.05884878159334035
64,val,1760793252.824682,0.0003,0.05060116216981234,0.006775055130620124,20.67704055844093,0.4951346518515778,0.05060116207448304,0.1307106723681968,,0.0,1.0,10004,0.025315993765188338,0.014710229868201457,0.060788234566441834,0.06787416875156152,0.05349720843029052,0.0483309830342209,0.0512118043894099,0.06417431335931903,0.06340307531021172
65,train,1760793470.2865052,0.0003,0.04997064604041078,0.007390344091189979,20.379265477274085,0.5611440488064442,0.049970645918530725,0.12991443841292882,,0.07101733590692154,1.0,89984,0.0263718983173428,0.01660115043523139,0.05800260571096301,0.07336304343481148,0.05431438957662618,0.052095222081359374,0.06035390010055108,0.05898951775326712,0.05884083908385684
65,val,1760793480.923941,0.0003,0.05085148996577078,0.007286112722682019,20.74591636505188,0.49916533047988004,0.05085149029197573,0.13088514218803216,,0.0,1.0,10004,0.025770615729056905,0.017438290187826444,0.06001876528737032,0.06989729369645713,0.05446563797134362,0.05220727895440168,0.05555588029061647,0.060587902185306595,0.057483238719570236
66,train,1760793698.6504924,0.0003,0.050392692595995846,0.007135046033690158,20.487098118658594,0.5617183582541952,0.050392692487363624,0.13026610027421082,,0.06249657312296649,1.0,89984,0.026348960034607852,0.016581241449600433,0.057986000447496126,0.0733458448384078,0.05430972576375389,0.05208047543608177,0.06030232467527473,0.0589895705653292,0.05883989124473487
66,val,1760793709.2449055,0.0003,0.049997243687647526,0.007718510230484386,20.526201276386416,0.4960508511238983,0.04999724382319388,0.12976219127627192,,0.0,1.0,10004,0.022107392213129285,0.014179360191976562,0.05954752873448241,0.07199250687571133,0.05784411614949114,0.050308594510421446,0.05934439464966037,0.05579599548826378,0.05614385948524233
67,train,1760793927.10909,0.0003,0.05053844235063786,0.007648225503637583,20.428532563775228,0.5635819052734212,0.050538442189014314,0.1307376314956128,,0.06896515034144456,1.0,89984,0.0263386754136068,0.016564263784974095,0.05798406946754229,0.0733065290571053,0.05431302550261582,0.05207485801325325,0.0602998223036101,0.05897609680892273,0.05881828176242933
67,val,1760793937.7546716,0.0003,0.04940218107997537,0.007402392726181484,20.753839684219084,0.4949016820926849,0.04940218093698142,0.12939279440377818,,0.0,1.0,10004,0.022629543065337696,0.01335810689747249,0.059229395468719304,0.07091134451458611,0.05513388256678421,0.05091095985115631,0.05860926576188108,0.05593097768902208,0.05480864279325948
68,train,1760794156.4955876,0.0003,0.05045335020493732,0.007711647687604117,20.430271495965602,0.5615606827722335,0.05045335013074946,0.13037520014332504,,0.0669927201094702,1.0,89984,0.026324062949589423,0.016548179598011525,0.05796850866306294,0.07329463640548704,0.05428943923352487,0.052068508072484844,0.06027218252420387,0.05897281375789282,0.05880727293340255
68,val,1760794167.112704,0.0003,0.05042829300488819,0.007958078881142859,20.437055936292474,0.49464278021415486,0.05042829258335395,0.1302891264720613,,0.0,1.0,10004,0.023418680763840103,0.016793371376457256,0.06064992992065122,0.0723732304292051,0.05448213217131208,0.048173119483221234,0.0630210937598684,0.05751672630960291,0.0556795024547164
69,train,1760794388.0373397,0.0003,0.05073481879778641,0.007722747666483013,20.448054135947952,0.5636674125028369,0.05073481848513758,0.1308315411994332,,0.06836334490840804,1.0,89984,0.026306915931921172,0.01654285651906936,0.05795301705707542,0.07330203529209957,0.05428462904051688,0.05205851413591105,0.06024741272418456,0.05895356046086422,0.058807323484792125
69,val,1760794400.4283943,0.0003,0.05000557060964533,0.007461034362040493,20.45230918977319,0.4935452352042963,0.05000557049793131,0.12966185043462036,,0.0,1.0,10004,0.02452752712709645,0.014632757507747457,0.06026741108184473,0.0746895347989348,0.05290020682961482,0.04988007790008712,0.05501146487968134,0.05947290159868852,0.05479995877671904
70,train,1760794628.6464214,0.0003,0.05032039439546774,0.007059311231736645,20.442991492758434,0.5624594191144914,0.05032039406427194,0.13024297639579216,,0.06412670804004836,1.0,89984,0.026300424346799973,0.01652774511504958,0.05794320392564174,0.07328947031904975,0.054288047686941544,0.05202942813722194,0.06022496573644263,0.0589237099857676,0.05879823181379673
70,val,1760794640.1071627,0.0003,0.04925496168717629,0.006361765262206839,20.277070283031808,0.49422927732850874,0.04925496163951164,0.12945085016787886,,0.0,1.0,10004,0.02470982543530084,0.015590865288349177,0.05877156485156673,0.07114346647654438,0.05202208617597484,0.04834195033425639,0.05647073939289715,0.05673506277742568,0.05588675547760584
71,train,1760795042.3176248,0.0003,0.050814274136787796,0.00727841905890708,20.364430569991956,0.5637109025274198,0.05081427398841208,0.13090433968843132,,0.06993992267404696,1.0,89984,0.026285523710345045,0.016514755846782525,0.05793103531795887,0.07329732880004917,0.05426143105677512,0.05202966992639306,0.06021261732724893,0.05892303461024028,0.05879408538319644
71,val,1760795053.9407206,0.0003,0.051512458490901164,0.007961227513554462,20.145603718351527,0.5007795965323587,0.051512457918925364,0.13210059562381485,,0.0,1.0,10004,0.025573363107173747,0.015592345192520937,0.052219271349410214,0.07873580566120808,0.06122213996360811,0.05041791127782805,0.0553016177502842,0.06521174448528928,0.05702033006279163
72,train,1760795282.3816059,0.0003,0.049868427889996535,0.007398222238873934,20.426447321646243,0.5621450797338066,0.04986842757734771,0.12988646319970637,,0.06366997109765815,1.0,89984,0.02626998670882886,0.01650192191426737,0.05787625162194471,0.07328102363809239,0.054271232972176085,0.05199455817945609,0.06017822788777339,0.05891885364260029,0.0587804974588642
72,val,1760795293.7729392,0.0003,0.05064948981420034,0.007287510970361419,20.615354088772207,0.49607805939304117,0.05064948958332469,0.13017858448075276,,0.0,1.0,10004,0.02462007561975895,0.01767398985129206,0.060941799310967326,0.06889213750519142,0.05315713663951735,0.04801151124510138,0.05961434182922272,0.0624887040892001,0.05771118237028242
73,train,1760795520.725308,0.0003,0.050074295889305356,0.007237366686339363,20.42623258620543,0.5613802596396776,0.05007429555016086,0.12988845039567093,,0.06608446912938043,1.0,89984,0.026255409440534703,0.016486634830117957,0.05785424206641558,0.07325991765515545,0.05425510566527398,0.051977821835461784,0.06015128549499098,0.058898225651050976,0.05877540065022885
73,val,1760795531.96042,0.0003,0.04992018658809307,0.006511093254740691,20.41236277248134,0.4927196479806515,0.04992018659554067,0.1293351527829258,,0.0,1.0,10004,0.023583999843006517,0.015131333601452206,0.059349749838778124,0.07429743078650075,0.05216525445242277,0.052519868833715844,0.057665035111602383,0.058431840377846406,0.052671476294593525
74,train,1760795759.4372678,0.0003,0.050537477495151424,0.007308817601477869,20.47375663008493,0.5633851667047395,0.05053747736532268,0.1304526164555448,,0.06414410118093221,1.0,89984,0.02623348516442285,0.016462725375347854,0.057845291770541325,0.07326577151740554,0.05423733023563785,0.051973119593128135,0.060139170032231175,0.05888858080676207,0.05876916376159873
74,val,1760795770.6464097,0.0003,0.05022471389922797,0.008983909428605562,20.129572408859943,0.5004335844674047,0.05022471370856937,0.13064513386177665,,0.0,1.0,10004,0.02601640539084571,0.014445632070570818,0.058130552487758294,0.07036914844001453,0.05484192524147168,0.05266763046218779,0.058754469031211044,0.05896587027370502,0.05482856207185779
75,train,1760795996.7600305,0.0003,0.0497900743864127,0.007203615601705348,20.43171482438892,0.5613530610567475,0.04979007411880649,0.12948872536887146,,0.061596335999529864,1.0,89984,0.026216845793264224,0.016440965152216363,0.057825348184501316,0.07325020412348923,0.05422855660889681,0.05195699087852752,0.06012193075071816,0.05885833316091719,0.05873937015028968
75,val,1760796008.2666173,0.0003,0.05053771698161489,0.008383181153243416,20.242674995736568,0.4934623540758562,0.05053771649752079,0.1301117886225732,,0.0,1.0,10004,0.024849522561836885,0.015491379659742737,0.06298019250647889,0.07068186603924807,0.059214826755937235,0.0478535100255035,0.05986555999605794,0.05228230442727012,0.058968719547645675
76,train,1760796235.438454,0.0003,0.05031159938780715,0.0072935733860828,20.449544233753535,0.5635233091595842,0.050311599159944445,0.13031477637981115,,0.06268259356458106,1.0,89984,0.026202800016818677,0.01642555119714595,0.05781348635641167,0.07325401023763667,0.054219548736137775,0.051943249941538275,0.060092997980896866,0.058855279688435645,0.05871767014046838
76,val,1760796246.6871824,0.0003,0.05028251585353617,0.007126026468220563,20.492245727899025,0.49560549718196373,0.050282515512436024,0.13021333972628904,,0.0,1.0,10004,0.02403203421607828,0.01580044093066888,0.05224203493627202,0.07426872754076361,0.050575163566999225,0.05223016199302286,0.060603166324008965,0.05662290888825102,0.06090708675159547
77,train,1760796474.745131,0.0003,0.05020891709165756,0.007150316469910488,20.411267051316937,0.5627454269576717,0.05020891689823922,0.13008041160544156,,0.06338268947227728,1.0,89984,0.02619034615646638,0.016413973824142548,0.05778850931635429,0.07325589255383272,0.05421967937356504,0.05193406856430549,0.06006073727329988,0.058839002999951664,0.058698724555388535
77,val,1760796486.0355356,0.0003,0.05005325285233006,0.007525324082822797,20.60556200035855,0.4928943336200638,0.05005325264677626,0.13004337667060442,,0.0,1.0,10004,0.02452760878646179,0.016725212449248433,0.05838911060709506,0.07182579901340098,0.05565847495800994,0.05149955920148724,0.0546324634000642,0.05288226956314448,0.05920738903233293
78,train,1760796712.7353492,0.0003,0.04999074817848409,0.007148351423467248,20.460287859226188,0.5628398780632833,0.04999074806455274,0.13001538522721692,,0.06296438037299923,1.0,89984,0.02617314637449282,0.01639359622263048,0.057760053805638284,0.07324999366805464,0.05419818796709249,0.051914890900446535,0.06004342539847528,0.05884599169770379,0.058678455687496064
78,val,1760796723.9910836,0.0003,0.049659745402035355,0.006843006889995994,20.776828166438502,0.4983972677084409,0.04965974465429616,0.12947680360553074,,0.0,1.0,10004,0.021388931044240507,0.015274286839332124,0.057468484860793166,0.07696458547791808,0.054207252198307035,0.05195774699793785,0.053910180743669024,0.052796272407664636,0.05737706754934147
79,train,1760796950.2779202,0.0003,0.04991384266821368,0.007061536173958986,20.49517120914812,0.562792652489281,0.04991384265761541,0.1297648494816776,,0.060252489609535186,1.0,89984,0.026164086929155093,0.01638182924389248,0.057740668566625165,0.0732371588102226,0.05418464803738645,0.05188790906343088,0.06001710427050237,0.05883682390930869,0.058660161285733266
79,val,1760796961.4321537,0.0003,0.04981835052275696,0.007054652482704271,20.57637951670528,0.496691787710003,0.04981835025166426,0.12973883105773346,,0.0,1.0,10004,0.023431526273345854,0.014277046872346945,0.053865516707042434,0.07337281365708084,0.05247806117273449,0.04964000136320489,0.06106014816491879,0.05784324149035238,0.0587386157085297
80,train,1760797187.4638784,0.0003,0.05021758432398056,0.007360729368900971,20.433898990896992,0.5638569133040915,0.050217584247143135,0.13009974007543765,,0.06251621466565166,1.0,89984,0.02615926902344178,0.016359060345561283,0.057725023397777644,0.07323704593653954,0.054168542731403306,0.05187059447903366,0.06000765556070535,0.058834964317297,0.058639843944021566
80,val,1760797199.2714422,0.0003,0.05070945730016547,0.008168998987052254,20.696807993263874,0.498245452700115,0.05070945739549477,0.13017762550374404,,0.0,1.0,10004,0.02397947799947603,0.013790221372046557,0.058631275056136974,0.0746354166044496,0.04925652286247089,0.05577648028819389,0.055117897196601706,0.06207951059894699,0.05681954867970856
81,train,1760797600.8406656,0.0003,0.04987412938055918,0.007254641999678227,20.449248033092168,0.5629455340366445,0.049874129102354704,0.12953710083347636,,0.062115912867516575,1.0,89984,0.026148181039233113,0.01634880592542311,0.057706987010600355,0.07322368375955898,0.05414567621606581,0.05185228241053419,0.05999088772696094,0.05883747844080856,0.05860644948723243
81,val,1760797612.1663034,0.0003,0.04987454162042935,0.0070814748749637125,20.404673844420973,0.4966630008829827,0.049874541851305,0.12941060147610534,,0.0,1.0,10004,0.02452687408835927,0.015309696162406747,0.05704818416335102,0.07084425134023581,0.05437281687607926,0.05131403705658202,0.060111711708618544,0.052219156664239166,0.0589780895632572
82,train,1760797838.9903853,0.0003,0.05033692538441499,0.007559976736832675,20.544614661638633,0.562748783258761,0.050336925373816725,0.13003879554495534,,0.05876178094113026,1.0,89984,0.026139211540354878,0.016336833899303016,0.057716572598458554,0.07321618080748551,0.05411368323500229,0.05183950057973095,0.059986598350276525,0.05883884688930276,0.05858161670938029
82,val,1760797850.43164,0.0003,0.051491170980092864,0.008210776139805918,20.074190737675877,0.5004283449426741,0.05149117136141006,0.13228513533677735,,0.0,1.0,10004,0.028928413310810194,0.014825626365424557,0.06320141659428676,0.0758725056701878,0.05641714718527674,0.05138486547827545,0.05368364078577867,0.056967092939968884,0.05755470076549211
83,train,1760798077.536282,0.0003,0.0502510015689801,0.007759356935164155,20.514612735080856,0.5639654261458819,0.05025100150539051,0.13008385886084473,,0.061161990103675345,1.0,89984,0.026127196793057923,0.016328393115965432,0.057714308011380624,0.07319076194414516,0.05410679896885044,0.05183576421316234,0.05996227735764909,0.05883158208075384,0.05856935210440845
